query,name,google_id,place_id,location_link,reviews_link,reviews,rating,review_id,review_pagination_id,author_link,author_title,author_id,author_image,review_text,review_img_url,review_img_urls,review_questions,review_photo_ids,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5
0x89c2564d071aee0f:0x2087a753d52886b2,EmpireCLS Worldwide Chauffeured Services,0x89c2564d071aee0f:0x2087a753d52886b2,ChIJD-4aB01WwokRsoYo1VOnhyA,"https://www.google.com/maps/place/EmpireCLS+Worldwide+Chauffeured+Services/@40.7806205,-74.0809783,14z/data=!4m8!1m2!2m1!1sEmpireCLS+Worldwide+Chauffeured+Services!3m4!1s0x89c2564d071aee0f:0x2087a753d52886b2!8m2!3d40.7806205!4d-74.0809783",https://search.google.com/local/reviews?placeid=ChIJD-4aB01WwokRsoYo1VOnhyA&q=*&authuser=0&hl=en&gl=US,114,4.2,ChZDSUhNMG9nS0VJQ0FnSUQtazZMVFR3EAE,CAESBkVnSUlDdw==,https://www.google.com/maps/contrib/116442285349366553186?hl=en-US,Lesley Finer,116442285349366553186,https://lh3.googleusercontent.com/a/ACg8ocJLG4_R1ElL3UW-hn1mey17_FCTvT8uLRKt4mQpfH3H=s120-c-rp-mo-br100,All of our experiences with EmpireCLS have been excellent. We have used their services from NJ into NYC for events and also for early morning trips to the airport. The drivers have all been professional and there exactly when we need them. The cars are new and immaculate. I highly recommend Empire CLS!,,,,,"Hi there Lesley! We are happy to hear that your experience with our company was excellent. 

Thank you for taking the time to leave a review, and thank you for choosing EmpireCLS for all of your airport trips and events. We look forward to serving you again soon.",1675266543,02/01/2023 15:49:03,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtazZMVFR3EAE!2m1!1s0x0:0x2087a753d52886b2!3m1!1s2@1:CIHM0ogKEICAgID-k6LTTw%7CCgwI_v_HnAYQ6NPP8AI%7C?hl=en-US,5,1670512638,12/08/2022 15:17:18,0,2344026109569959602,21,1,3,2,87
0x89c2564d071aee0f:0x2087a753d52886b2,EmpireCLS Worldwide Chauffeured Services,0x89c2564d071aee0f:0x2087a753d52886b2,ChIJD-4aB01WwokRsoYo1VOnhyA,"https://www.google.com/maps/place/EmpireCLS+Worldwide+Chauffeured+Services/@40.7806205,-74.0809783,14z/data=!4m8!1m2!2m1!1sEmpireCLS+Worldwide+Chauffeured+Services!3m4!1s0x89c2564d071aee0f:0x2087a753d52886b2!8m2!3d40.7806205!4d-74.0809783",https://search.google.com/local/reviews?placeid=ChIJD-4aB01WwokRsoYo1VOnhyA&q=*&authuser=0&hl=en&gl=US,114,4.2,ChZDSUhNMG9nS0VJQ0FnSUNlbl9MZEpBEAE,CAESBkVnSUlEQQ==,https://www.google.com/maps/contrib/111424218724508268563?hl=en-US,michael chugranis,111424218724508268563,https://lh3.googleusercontent.com/a/ACg8ocL6vIf2w4_qv9v7RDdjIdudIiTGNNz-J5E1LOgGdBdW=s120-c-rp-mo-br100,"Always 5-star service! Always on time and professional. Cars are immaculate and drivers are super courteous. My daughter's flight was diverted and delayed into EWR for over 10 hours and I never had to worry because I knew that EmpireCLS was tracking her progress.  When she arrived at 2am, they were there and got her back to her apartment safely. Thanks for always being there, Empire!",,,,,"Michael, we are happy to hear that your experience with our company was excellent. Thank you for taking the time to leave a review and thank you for choosing EmpireCLS. We look forward to serving you again soon.",1664370110,09/28/2022 13:01:50,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlbl9MZEpBEAE!2m1!1s0x0:0x2087a753d52886b2!3m1!1s2@1:CIHM0ogKEICAgICen_LdJA%7CCgwI0f7MmQYQ2Je3-QE%7C?hl=en-US,5,1664302929,09/27/2022 18:22:09,2,2344026109569959602,21,1,3,2,87
0x89c2564d071aee0f:0x2087a753d52886b2,EmpireCLS Worldwide Chauffeured Services,0x89c2564d071aee0f:0x2087a753d52886b2,ChIJD-4aB01WwokRsoYo1VOnhyA,"https://www.google.com/maps/place/EmpireCLS+Worldwide+Chauffeured+Services/@40.7806205,-74.0809783,14z/data=!4m8!1m2!2m1!1sEmpireCLS+Worldwide+Chauffeured+Services!3m4!1s0x89c2564d071aee0f:0x2087a753d52886b2!8m2!3d40.7806205!4d-74.0809783",https://search.google.com/local/reviews?placeid=ChIJD-4aB01WwokRsoYo1VOnhyA&q=*&authuser=0&hl=en&gl=US,114,4.2,ChdDSUhNMG9nS0VJQ0FnSUNCcy1LVTRnRRAB,CAESBkVnSUlEUQ==,https://www.google.com/maps/contrib/115109993455602013584?hl=en-US,Brenda Tran-Keating,115109993455602013584,https://lh3.googleusercontent.com/a/ACg8ocKizumfXBlaZ5wRSThQVOHHEAIufYRS2D4NkddGn7Z0SA=s120-c-rp-mo-br100,Nick was driver for family yesterday from Manhattan to Newark Airport. He was a few minutes early and so he texted my sister to let her know he arrived. Nick was really patience with all of us and very professional. Highly recommend this company.,,,,,"Hi there Brenda! We are happy to hear that your experience with our company was excellent. 

Thank you for taking the time to leave a review, and thank you for trusting EmpireCLS with your family. We look forward to serving you again soon.",1675266248,02/01/2023 15:44:08,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCcy1LVTRnRRAB!2m1!1s0x0:0x2087a753d52886b2!3m1!1s2@1:CIHM0ogKEICAgICBs-KU4gE%7CCgwI57jSnQYQ4LbpiAE%7C?hl=en-US,5,1672780903,01/03/2023 21:21:43,0,2344026109569959602,21,1,3,2,87
0x89c2564d071aee0f:0x2087a753d52886b2,EmpireCLS Worldwide Chauffeured Services,0x89c2564d071aee0f:0x2087a753d52886b2,ChIJD-4aB01WwokRsoYo1VOnhyA,"https://www.google.com/maps/place/EmpireCLS+Worldwide+Chauffeured+Services/@40.7806205,-74.0809783,14z/data=!4m8!1m2!2m1!1sEmpireCLS+Worldwide+Chauffeured+Services!3m4!1s0x89c2564d071aee0f:0x2087a753d52886b2!8m2!3d40.7806205!4d-74.0809783",https://search.google.com/local/reviews?placeid=ChIJD-4aB01WwokRsoYo1VOnhyA&q=*&authuser=0&hl=en&gl=US,114,4.2,ChdDSUhNMG9nS0VJQ0FnSURoOGJDZW5RRRAB,CAESBkVnSUlEZw==,https://www.google.com/maps/contrib/101595954760507570922?hl=en-US,James Ellengold,101595954760507570922,https://lh3.googleusercontent.com/a-/ALV-UjXjqOadMPNrjcfFwM95pOhOaGs3ajtECE1I11kOPAOi5g=s120-c-rp-mo-br100,"Unbelievable experience from start to finish! Polite driver with just the amount of interaction  , luxury car both comfortable and swanky , clean, amazing tv screen for videos and music / thank you for making our special outing the beefy day ever !!!",,,,,"Hi James! We are happy to hear that your experience with us has been excellent and we are glad that you enjoyed our amazing amenities.

Thank you again for taking the time to leave a review, and thank you for choosing EmpireCLS. We look forward to serving you again soon.",1678896762,03/15/2023 16:12:42,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoOGJDZW5RRRAB!2m1!1s0x0:0x2087a753d52886b2!3m1!1s2@1:CIHM0ogKEICAgIDh8bCenQE%7CCgwI8JqyoAYQiPnqkwI%7C?hl=en-US,5,1678544240,03/11/2023 14:17:20,0,2344026109569959602,21,1,3,2,87
0x89c2564d071aee0f:0x2087a753d52886b2,EmpireCLS Worldwide Chauffeured Services,0x89c2564d071aee0f:0x2087a753d52886b2,ChIJD-4aB01WwokRsoYo1VOnhyA,"https://www.google.com/maps/place/EmpireCLS+Worldwide+Chauffeured+Services/@40.7806205,-74.0809783,14z/data=!4m8!1m2!2m1!1sEmpireCLS+Worldwide+Chauffeured+Services!3m4!1s0x89c2564d071aee0f:0x2087a753d52886b2!8m2!3d40.7806205!4d-74.0809783",https://search.google.com/local/reviews?placeid=ChIJD-4aB01WwokRsoYo1VOnhyA&q=*&authuser=0&hl=en&gl=US,114,4.2,ChZDSUhNMG9nS0VJQ0FnSURlcU9EdEpREAE,CAESBkVnSUlEdw==,https://www.google.com/maps/contrib/111661480503289816482?hl=en-US,Kelly Kramer,111661480503289816482,https://lh3.googleusercontent.com/a/ACg8ocK6SCCYfAaWE_KIA2KrLwoV1RXVyn3F4XOJ_tWH38Zd=s120-c-rp-mo-br100,"We uses EmpireCLS for out last vacation and they were great. Our chauffeur was well dressed and professional. The car was super clean and everything went as expected!
5 stars for sure!!!",,,,,"Hi there Kelly! We are happy to hear that your experience with our company was excellent.

Thank you for taking the time to leave a review, and thank you for choosing EmpireCLS on your vacation. We look forward to serving you again soon.",1665510798,10/11/2022 17:53:18,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlcU9EdEpREAE!2m1!1s0x0:0x2087a753d52886b2!3m1!1s2@1:CIHM0ogKEICAgIDeqODtJQ%7CCgsIxM7cmQYQqOiXOg%7C?hl=en-US,5,1664558916,09/30/2022 17:28:36,3,2344026109569959602,21,1,3,2,87
0x89c2564d071aee0f:0x2087a753d52886b2,EmpireCLS Worldwide Chauffeured Services,0x89c2564d071aee0f:0x2087a753d52886b2,ChIJD-4aB01WwokRsoYo1VOnhyA,"https://www.google.com/maps/place/EmpireCLS+Worldwide+Chauffeured+Services/@40.7806205,-74.0809783,14z/data=!4m8!1m2!2m1!1sEmpireCLS+Worldwide+Chauffeured+Services!3m4!1s0x89c2564d071aee0f:0x2087a753d52886b2!8m2!3d40.7806205!4d-74.0809783",https://search.google.com/local/reviews?placeid=ChIJD-4aB01WwokRsoYo1VOnhyA&q=*&authuser=0&hl=en&gl=US,114,4.2,ChdDSUhNMG9nS0VJQ0FnSURGbXVHdC1nRRAB,CAESBkVnSUlFQQ==,https://www.google.com/maps/contrib/116905918185162148040?hl=en-US,Bryant Brown,116905918185162148040,https://lh3.googleusercontent.com/a/ACg8ocI_glfNSn1utaQx0a1bNR-iTwV7-si7h27ReK2UVLY-=s120-c-rp-mo-ba2-br100,Awesome place to work for. If you have a CDL or TLC license come on in and check it out.,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURGbXVHdC1nRRAB!2m1!1s0x0:0x2087a753d52886b2!3m1!1s2@1:CIHM0ogKEICAgIDFmuGt-gE%7CCgsIsqKgqgYQyPaKXA%7C?hl=en-US,5,1699221810,11/05/2023 22:03:30,0,2344026109569959602,21,1,3,2,87
0x89c2564d071aee0f:0x2087a753d52886b2,EmpireCLS Worldwide Chauffeured Services,0x89c2564d071aee0f:0x2087a753d52886b2,ChIJD-4aB01WwokRsoYo1VOnhyA,"https://www.google.com/maps/place/EmpireCLS+Worldwide+Chauffeured+Services/@40.7806205,-74.0809783,14z/data=!4m8!1m2!2m1!1sEmpireCLS+Worldwide+Chauffeured+Services!3m4!1s0x89c2564d071aee0f:0x2087a753d52886b2!8m2!3d40.7806205!4d-74.0809783",https://search.google.com/local/reviews?placeid=ChIJD-4aB01WwokRsoYo1VOnhyA&q=*&authuser=0&hl=en&gl=US,114,4.2,ChdDSUhNMG9nS0VJQ0FnSURlOHZiN3F3RRAB,CAESBkVnSUlFUQ==,https://www.google.com/maps/contrib/116601926978565446615?hl=en-US,Blaine Lipkin,116601926978565446615,https://lh3.googleusercontent.com/a/ACg8ocLvcXYg7p2Mwsn1nnphyhk2dPhUOlA_xGXrHJd-TJsT=s120-c-rp-mo-br100,"Booked them for 2 rides (coach bus & a sprinter van). Customer service was excellent and very responsive as we changed directions and time multiple times. They showed up early, we’re professional, and the vehicles were new clean.",,,,,"Hi Blaine! We are happy to hear that your experience with our Coach Bus and Sprinter was excellent.

Thank you for taking the time to leave a review, and thank you for choosing EmpireCLS. We look forward to serving you again soon.",1665510926,10/11/2022 17:55:26,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlOHZiN3F3RRAB!2m1!1s0x0:0x2087a753d52886b2!3m1!1s2@1:CIHM0ogKEICAgIDe8vb7qwE%7CCgwIt939mQYQuOTfsAM%7C?hl=en-US,5,1665101495,10/07/2022 00:11:35,1,2344026109569959602,21,1,3,2,87
0x89c2564d071aee0f:0x2087a753d52886b2,EmpireCLS Worldwide Chauffeured Services,0x89c2564d071aee0f:0x2087a753d52886b2,ChIJD-4aB01WwokRsoYo1VOnhyA,"https://www.google.com/maps/place/EmpireCLS+Worldwide+Chauffeured+Services/@40.7806205,-74.0809783,14z/data=!4m8!1m2!2m1!1sEmpireCLS+Worldwide+Chauffeured+Services!3m4!1s0x89c2564d071aee0f:0x2087a753d52886b2!8m2!3d40.7806205!4d-74.0809783",https://search.google.com/local/reviews?placeid=ChIJD-4aB01WwokRsoYo1VOnhyA&q=*&authuser=0&hl=en&gl=US,114,4.2,ChZDSUhNMG9nS0VJQ0FnSURld0pDbUZ3EAE,CAESBkVnSUlFZw==,https://www.google.com/maps/contrib/114600491975962197183?hl=en-US,Vinny Forma,114600491975962197183,https://lh3.googleusercontent.com/a-/ALV-UjV9wRuj9TVMCKwnV2uuX-WFW-5DUTJw8Qxmsw0N_J_cRhOS=s120-c-rp-mo-ba3-br100,I always use Empire CLS for all my business and personal transportation needs.  They've never let me down and always exceed my expectations.  Best fleet that I've seen and the most professional drivers.  Complete class act.,,,,,"Vinny, we are happy to hear that your experience with our company was excellent. Thank you for taking the time to leave a review and thank you for choosing EmpireCLS. We look forward to serving you again soon.",1664551573,09/30/2022 15:26:13,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURld0pDbUZ3EAE!2m1!1s0x0:0x2087a753d52886b2!3m1!1s2@1:CIHM0ogKEICAgIDewJCmFw%7CCgwI8p7SmQYQ-Ju2owM%7C?hl=en-US,5,1664388978,09/28/2022 18:16:18,0,2344026109569959602,21,1,3,2,87
0x89c2564d071aee0f:0x2087a753d52886b2,EmpireCLS Worldwide Chauffeured Services,0x89c2564d071aee0f:0x2087a753d52886b2,ChIJD-4aB01WwokRsoYo1VOnhyA,"https://www.google.com/maps/place/EmpireCLS+Worldwide+Chauffeured+Services/@40.7806205,-74.0809783,14z/data=!4m8!1m2!2m1!1sEmpireCLS+Worldwide+Chauffeured+Services!3m4!1s0x89c2564d071aee0f:0x2087a753d52886b2!8m2!3d40.7806205!4d-74.0809783",https://search.google.com/local/reviews?placeid=ChIJD-4aB01WwokRsoYo1VOnhyA&q=*&authuser=0&hl=en&gl=US,114,4.2,ChdDSUhNMG9nS0VJQ0FnSURtOTR1NG9BRRAB,CAESBkVnSUlFdw==,https://www.google.com/maps/contrib/111020588496859302778?hl=en-US,Michelle DeFazio,111020588496859302778,https://lh3.googleusercontent.com/a-/ALV-UjUoRlM7pxNoMasNsJTnPOtNHyhE4lQnkETttJTV4yv-dw=s120-c-rp-mo-br100,"I have used them for years. My daughters flight was delayed and changed. I called Empire, set up the car they told me the amount and then charged me double in hidden fees. I will NEVER use them again. I started using them through the company I worked for and continued because they always did a great job. I even called them to complain and they said I made reservation online which I didn’t. While they are good at what they do they aren’t worth a thousand dollar ride from an airport.",,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtOTR1NG9BRRAB!2m1!1s0x0:0x2087a753d52886b2!3m1!1s2@1:CIHM0ogKEICAgIDm94u4oAE%7CCgwIl8ifkAYQuJrf2gE%7C?hl=en-US,1,1644684311,02/12/2022 16:45:11,7,2344026109569959602,21,1,3,2,87
0x89c2564d071aee0f:0x2087a753d52886b2,EmpireCLS Worldwide Chauffeured Services,0x89c2564d071aee0f:0x2087a753d52886b2,ChIJD-4aB01WwokRsoYo1VOnhyA,"https://www.google.com/maps/place/EmpireCLS+Worldwide+Chauffeured+Services/@40.7806205,-74.0809783,14z/data=!4m8!1m2!2m1!1sEmpireCLS+Worldwide+Chauffeured+Services!3m4!1s0x89c2564d071aee0f:0x2087a753d52886b2!8m2!3d40.7806205!4d-74.0809783",https://search.google.com/local/reviews?placeid=ChIJD-4aB01WwokRsoYo1VOnhyA&q=*&authuser=0&hl=en&gl=US,114,4.2,ChdDSUhNMG9nS0VJQ0FnSURlOHRmUXdnRRAB,CAESBkVnSUlGQQ==,https://www.google.com/maps/contrib/114297774066715125529?hl=en-US,Sugar Sanchez,114297774066715125529,https://lh3.googleusercontent.com/a-/ALV-UjXlMKK2WbG7RkBV_nADYbJ9LHo02-vf_Ir2B_IDcuhj3xPn=s120-c-rp-mo-br100,"Hired two Sprinter vans for my cousin's wedding, multiple pick up and drop offs. Early arrival, perfect service, accommodating drivers. Customer service is fantastic!",,,,,"Hi There! Thank you for taking the time to leave a review, and thank you for choosing EmpireCLS and trusting us on your cousin's special day.

We are happy to hear that your experience with our company was excellent, and we look forward to serving you again soon.",1665511085,10/11/2022 17:58:05,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlOHRmUXdnRRAB!2m1!1s0x0:0x2087a753d52886b2!3m1!1s2@1:CIHM0ogKEICAgIDe8tfQwgE%7CCgwI3bD-mQYQ0LuH0QM%7C?hl=en-US,5,1665112157,10/07/2022 03:09:17,0,2344026109569959602,21,1,3,2,87
0x89c2564d071aee0f:0x2087a753d52886b2,EmpireCLS Worldwide Chauffeured Services,0x89c2564d071aee0f:0x2087a753d52886b2,ChIJD-4aB01WwokRsoYo1VOnhyA,"https://www.google.com/maps/place/EmpireCLS+Worldwide+Chauffeured+Services/@40.7806205,-74.0809783,14z/data=!4m8!1m2!2m1!1sEmpireCLS+Worldwide+Chauffeured+Services!3m4!1s0x89c2564d071aee0f:0x2087a753d52886b2!8m2!3d40.7806205!4d-74.0809783",https://search.google.com/local/reviews?placeid=ChIJD-4aB01WwokRsoYo1VOnhyA&q=*&authuser=0&hl=en&gl=US,114,4.2,ChZDSUhNMG9nS0VJQ0FnSUNad1lHa0x3EAE,CAESBkVnSUlGUQ==,https://www.google.com/maps/contrib/109894404648218444254?hl=en-US,joe somerville,109894404648218444254,https://lh3.googleusercontent.com/a/ACg8ocKt2ctZFD2hFaeQPaGmlttaa-HuQoVR62tPGSQZgBpH=s120-c-rp-mo-br100,Excellent car service wouldn't use anyone else when in NYC,,,,,Thank you for taking the time to provide this positive feedback! We look forward to working with you again and providing the stellar experience you deserve in the future! ,1694537342,09/12/2023 16:49:02,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNad1lHa0x3EAE!2m1!1s0x0:0x2087a753d52886b2!3m1!1s2@1:CIHM0ogKEICAgICZwYGkLw%7CCgwI8_39pwYQ8J_ViQI%7C?hl=en-US,5,1694465779,09/11/2023 20:56:19,0,2344026109569959602,21,1,3,2,87
0x89c2564d071aee0f:0x2087a753d52886b2,EmpireCLS Worldwide Chauffeured Services,0x89c2564d071aee0f:0x2087a753d52886b2,ChIJD-4aB01WwokRsoYo1VOnhyA,"https://www.google.com/maps/place/EmpireCLS+Worldwide+Chauffeured+Services/@40.7806205,-74.0809783,14z/data=!4m8!1m2!2m1!1sEmpireCLS+Worldwide+Chauffeured+Services!3m4!1s0x89c2564d071aee0f:0x2087a753d52886b2!8m2!3d40.7806205!4d-74.0809783",https://search.google.com/local/reviews?placeid=ChIJD-4aB01WwokRsoYo1VOnhyA&q=*&authuser=0&hl=en&gl=US,114,4.2,ChZDSUhNMG9nS0VJQ0FnSUMtajdQWmJnEAE,CAESBkVnSUlGZw==,https://www.google.com/maps/contrib/113095088263739367189?hl=en-US,MikeEchemendia,113095088263739367189,https://lh3.googleusercontent.com/a/ACg8ocLqd_4YmXUW13yhOtKgm84KpeiYl7VPB1GfzNB3QnI5=s120-c-rp-mo-br100,"We have been using Empire CLS at my company gor over 25 years. I can honestly say Empire CLS is second to none when it comes to professionalism, customer service, on time performance, driver reliability, etc.

Highly recommend them. I would never use anybother provider.",,,,,"Hi Mike! We are happy to hear that your experience with us has been excellent. We are very thankful for your business all these years!

Thank you again for taking the time to leave a review, and thank you for choosing EmpireCLS. We look forward to serving you again soon.",1668622490,11/16/2022 18:14:50,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtajdQWmJnEAE!2m1!1s0x0:0x2087a753d52886b2!3m1!1s2@1:CIHM0ogKEICAgIC-j7PZbg%7CCgwI24bUmwYQ2KzHmwI%7C?hl=en-US,5,1668612955,11/16/2022 15:35:55,0,2344026109569959602,21,1,3,2,87
0x89c2564d071aee0f:0x2087a753d52886b2,EmpireCLS Worldwide Chauffeured Services,0x89c2564d071aee0f:0x2087a753d52886b2,ChIJD-4aB01WwokRsoYo1VOnhyA,"https://www.google.com/maps/place/EmpireCLS+Worldwide+Chauffeured+Services/@40.7806205,-74.0809783,14z/data=!4m8!1m2!2m1!1sEmpireCLS+Worldwide+Chauffeured+Services!3m4!1s0x89c2564d071aee0f:0x2087a753d52886b2!8m2!3d40.7806205!4d-74.0809783",https://search.google.com/local/reviews?placeid=ChIJD-4aB01WwokRsoYo1VOnhyA&q=*&authuser=0&hl=en&gl=US,114,4.2,ChZDSUhNMG9nS0VJQ0FnSUR1cHRUOVJ3EAE,CAESBkVnSUlGdw==,https://www.google.com/maps/contrib/106782605791831448449?hl=en-US,Jack Bary,106782605791831448449,https://lh3.googleusercontent.com/a/ACg8ocJsCQAGssMVa983vI2jSWEdor95cFioTRnyQczVYMEx=s120-c-rp-mo-br100,"Biggest ripoff I’ve ever seen. The price was originally set as about $250. But then after the ride was confirmed, they came back with like $800. It was only a few days before the date of the ride because this trip was scheduled all of a sudden, so I couldn’t cancel it to book from a different company. This wasn’t even the end yet. After the actual ride they even charged me like extra $50 for some reason. Like how am I getting charged $850 for a three hour ride on a Sudan.
Also the driver was kind of rude when picking me up at the airport considering I’m paying $800+. He made me walk to find where he was at the parking lot instead of trying to come to me, which I never experienced with other limo companies because they usually come find me and help me carry my luggage.",,,,,"Thank you for contacting us. We are sorry you are dissatisfied. Upon receiving your review, we immediately checked our records to identify you so we could investigate the issue. We did not, however, find your name in any of our records. Nevertheless, we are committed to upholding superior standards of customer service. Please contact us at +1 (201)-588-2896, where our elite Customer Care team would be eager to address the issues contained in your review over the phone.",1660927624,08/19/2022 16:47:04,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR1cHRUOVJ3EAE!2m1!1s0x0:0x2087a753d52886b2!3m1!1s2@1:CIHM0ogKEICAgIDuptT9Rw%7CCgwIpt_-lwYQuMa2xAI%7C?hl=en-US,1,1660923814,08/19/2022 15:43:34,3,2344026109569959602,21,1,3,2,87
0x89c2564d071aee0f:0x2087a753d52886b2,EmpireCLS Worldwide Chauffeured Services,0x89c2564d071aee0f:0x2087a753d52886b2,ChIJD-4aB01WwokRsoYo1VOnhyA,"https://www.google.com/maps/place/EmpireCLS+Worldwide+Chauffeured+Services/@40.7806205,-74.0809783,14z/data=!4m8!1m2!2m1!1sEmpireCLS+Worldwide+Chauffeured+Services!3m4!1s0x89c2564d071aee0f:0x2087a753d52886b2!8m2!3d40.7806205!4d-74.0809783",https://search.google.com/local/reviews?placeid=ChIJD-4aB01WwokRsoYo1VOnhyA&q=*&authuser=0&hl=en&gl=US,114,4.2,ChZDSUhNMG9nS0VJQ0FnSURlOU43ZlBBEAE,CAESBkVnSUlHQQ==,https://www.google.com/maps/contrib/110816067652765123987?hl=en-US,Samantha Vezga,110816067652765123987,https://lh3.googleusercontent.com/a/ACg8ocLALPhcz8U2s3ZYfu0tduSujgVEy9BPU28tkTRlBRw=s120-c-rp-mo-br100,"Frank Marano & Empire CLS have been our Foundation's go to for transportation needs for years. They are consistently reliable and their drivers are kind and courteous. From large scale event needs to small, they do it all. Thank you!",,,,,"Hi Samantha! We are happy to hear that your experience with us has been excellent. Thank you for your continued support and trust in our company.

Thank you again for taking the time to leave a review, and thank you for choosing EmpireCLS. We look forward to serving you again soon.",1668623496,11/16/2022 18:31:36,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlOU43ZlBBEAE!2m1!1s0x0:0x2087a753d52886b2!3m1!1s2@1:CIHM0ogKEICAgIDe9N7fPA%7CCgwIjqDsmQYQqN-asQM%7C?hl=en-US,5,1664815118,10/03/2022 16:38:38,1,2344026109569959602,21,1,3,2,87
0x89c2564d071aee0f:0x2087a753d52886b2,EmpireCLS Worldwide Chauffeured Services,0x89c2564d071aee0f:0x2087a753d52886b2,ChIJD-4aB01WwokRsoYo1VOnhyA,"https://www.google.com/maps/place/EmpireCLS+Worldwide+Chauffeured+Services/@40.7806205,-74.0809783,14z/data=!4m8!1m2!2m1!1sEmpireCLS+Worldwide+Chauffeured+Services!3m4!1s0x89c2564d071aee0f:0x2087a753d52886b2!8m2!3d40.7806205!4d-74.0809783",https://search.google.com/local/reviews?placeid=ChIJD-4aB01WwokRsoYo1VOnhyA&q=*&authuser=0&hl=en&gl=US,114,4.2,ChZDSUhNMG9nS0VJQ0FnSUQ2dnBhNVpBEAE,CAESBkVnSUlHUQ==,https://www.google.com/maps/contrib/117282533535149588768?hl=en-US,Alexa Pflaum,117282533535149588768,https://lh3.googleusercontent.com/a/ACg8ocIQBYemfta7EklTWjF8yefi-KiNVAYjjFxBwys24p0l=s120-c-rp-mo-br100,"Professional, efficient, luxury and clean cars; safe drivers. Have used this car service (booked through a luxury hotel on Manhattan’s UES) several times for airport transfers. All drivers have texted me immediately when I land with the location of pickup (usually at baggage claim). They are discreet, yet friendly; get me where I need to be in a timely manner. The main EmpireCLS hub checks in with them to make sure their clients are picked up in a timely fashion. You also have the details of your driver (name and number) texted to you through the main number. Efficient and safe option for a female solo traveler. Highly recommend.",,,,,"Hi Alexa! We are happy to hear that your experience with us has been excellent.

Thank you again for taking the time to leave a review, and thank you for choosing EmpireCLS. We look forward to serving you again soon.",1677169386,02/23/2023 16:23:06,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ2dnBhNVpBEAE!2m1!1s0x0:0x2087a753d52886b2!3m1!1s2@1:CIHM0ogKEICAgID6vpa5ZA%7CCgwIzILZigYQkL3i9AI%7C?hl=en-US,5,1633042764,09/30/2021 22:59:24,2,2344026109569959602,21,1,3,2,87
